viaje_id,inicio_viaje,estacion_origen,localidad_origen,estacion_destino,localidad_destino,duracion_min,distancia_km,tipo_bicicleta,tipo_usuario,clima,temperatura_c,precipitacion_mm,fin_de_semana
V000578,2026-04-15 19:09:52,Simón Bolívar Norte,Barrios Unidos,Parque de la 93,Chapinero,16.0,3.82,Eléctrica,Suscriptor,Despejado,21.0,0.0,No
V000684,2026-03-23 18:57:55,Calle 80,Barrios Unidos,Hacienda Santa Bárbara,Usaquén,28.3,3.4,Mecánica,Suscriptor,Nublado,15.4,0.0,No
V002016,2026-05-24 06:17:53,Museo Nacional,Santa Fe,Museo Nacional,Santa Fe,3.8,0.79,Mecánica,Suscriptor,Despejado,22.4,0.0,Sí
V001016,2026-02-12 17:09:48,Galerías,Teusaquillo,Parque de la 93,Chapinero,29.4,7.53,Eléctrica,Suscriptor,Despejado,15.6,0.0,No
V000347,2026-02-15 07:57:05,Centro Internacional,Santa Fe,Centro Internacional,Santa Fe,10.3,2.13,Mecánica,Suscriptor,Despejado,13.1,0.0,Sí
V002398,2026-05-26 05:02:44,Las Aguas,La Candelaria,Parque El Virrey Norte,Usaquén,19.1,4.13,Mecánica,Ocasional,Lluvia ligera,13.9,1.1,No
V001668,2026-03-31 07:36:46,Parque de los Hippies,Chapinero,Parque de la 93,Chapinero,18.2,3.73,Eléctrica,Suscriptor,Nublado,15.9,0.0,No
V001556,2026-04-08 09:44:51,Calle 72,Chapinero,Parque de los Hippies,Chapinero,13.5,2.89,Eléctrica,Suscriptor,Lluvia ligera,19.9,2.4,No
V003156,2026-02-21 07:21:13,Simón Bolívar Norte,Barrios Unidos,San Felipe,Barrios Unidos,12.6,3.42,Eléctrica,Suscriptor,Nublado,14.8,0.0,Sí
V000009,2026-02-20 20:20:03,Calle 116,Usaquén,Las Nieves,Santa Fe,15.0,4.16,Eléctrica,Suscriptor,Nublado,15.8,0.0,No
V003119,2026-05-14 09:13:14,Parque de la 93,Chapinero,Simón Bolívar Norte,Barrios Unidos,22.4,4.69,Mecánica,Suscriptor,Despejado,20.4,0.0,No
V000229,2026-03-24 19:52:09,Parkway,Teusaquillo,Las Aguas,La Candelaria,18.3,5.05,Eléctrica,Suscriptor,Despejado,19.4,0.0,No
V000490,2026-02-16 13:08:53,Chorro de Quevedo,La Candelaria,Plaza de Bolívar,La Candelaria,10.3,1.1,Mecánica,Ocasional,Despejado,17.2,0.0,No
V002729,2026-03-06 09:41:47,Galerías,Teusaquillo,Simón Bolívar Sur,Teusaquillo,14.0,2.84,Eléctrica,Suscriptor,Nublado,17.0,0.0,No
V001666,2026-03-03 18:40:29,Parkway,Teusaquillo,Corferias,Teusaquillo,15.4,4.2,Eléctrica,Ocasional,Lluvia ligera,13.6,1.3,No
V000830,2026-04-18 17:31:09,Calle 80,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,16.2,3.26,Mecánica,Suscriptor,Nublado,18.5,0.0,Sí
V002583,2026-03-21 22:07:34,Calle 100,Usaquén,Zona G,Chapinero,14.7,1.68,Mecánica,Suscriptor,Nublado,15.7,0.0,Sí
V000386,2026-03-29 18:20:07,Calle 116,Usaquén,Hacienda Santa Bárbara,Usaquén,8.4,1.3,Eléctrica,Ocasional,Lluvia,17.6,7.2,Sí
V001887,2026-05-30 18:57:10,Simón Bolívar Sur,Teusaquillo,Zona G,Chapinero,14.9,2.98,Mecánica,Suscriptor,Nublado,18.3,0.0,Sí
V000450,2026-05-11 18:09:53,Chorro de Quevedo,La Candelaria,Universidades Centro,La Candelaria,33.4,7.72,Eléctrica,Suscriptor,Despejado,17.2,0.0,No
V002638,2026-04-16 18:25:45,Parque de los Novios,Barrios Unidos,Calle 63,Chapinero,14.0,1.76,Mecánica,Suscriptor,Nublado,19.2,0.0,No
V000016,2026-02-16 11:51:27,Parkway,Teusaquillo,Galerías,Teusaquillo,9.9,2.11,Mecánica,Suscriptor,Nublado,12.7,0.0,No
V002053,2026-02-07 23:41:03,Universidades Centro,La Candelaria,Centro Internacional,Santa Fe,8.9,2.27,Eléctrica,Ocasional,Despejado,18.6,0.0,Sí
V001115,2026-05-18 19:16:30,Unicentro,Usaquén,Parque El Virrey Norte,Usaquén,5.6,1.27,Mecánica,Suscriptor,Despejado,17.9,0.0,No
V003012,2026-04-08 11:48:33,Plaza de Bolívar,La Candelaria,Calle 80,Barrios Unidos,14.5,3.32,Eléctrica,Suscriptor,Despejado,19.9,0.0,No
V001389,2026-04-29 07:11:36,San Felipe,Barrios Unidos,Las Nieves,Santa Fe,15.8,3.96,Eléctrica,Suscriptor,Despejado,23.1,0.0,No
V002594,2026-04-14 23:06:44,Las Aguas,La Candelaria,Las Aguas,La Candelaria,4.6,1.09,Eléctrica,Suscriptor,Despejado,17.2,0.0,No
V001589,2026-04-03 16:06:43,Plaza de Bolívar,La Candelaria,Las Aguas,La Candelaria,9.0,1.94,Mecánica,Suscriptor,Nublado,18.5,0.0,No
V000824,2026-05-27 21:33:30,Calle 80,Barrios Unidos,Calle 80,Barrios Unidos,5.5,1.19,Eléctrica,Suscriptor,Despejado,19.1,0.0,No
V002273,2026-04-12 09:10:46,Parque El Virrey Norte,Usaquén,Zona G,Chapinero,14.8,2.93,Mecánica,Suscriptor,Despejado,17.5,0.0,Sí
V002933,2026-05-07 15:41:20,Calle 100,Usaquén,Calle 100,Usaquén,6.2,1.22,Eléctrica,Ocasional,Nublado,17.2,0.0,No
V001752,2026-03-18 23:20:05,Corferias,Teusaquillo,Calle 63,Chapinero,15.4,3.72,Eléctrica,Suscriptor,Despejado,17.9,0.0,No
V001227,2026-10-05 18:52:00,Galerías,Teusaquillo,Parque de la 93,Chapinero,25.8,5.11,Mecánica,Suscriptor,Despejado,16.4,0.0,Sí
V001151,2026-03-03 08:32:54,Museo Nacional,Santa Fe,Parque de los Hippies,Chapinero,18.8,,Eléctrica,Suscriptor,Despejado,19.1,0.0,No
V002820,2026-02-07 18:10:42,Centro Internacional,Santa Fe,Las Nieves,Santa Fe,19.5,3.86,Mecánica,Ocasional,Nublado,14.1,0.0,Sí
V001305,2026-05-12 17:25:38,Hacienda Santa Bárbara,Usaquén,Calle 116,Usaquén,8.4,1.72,Mecánica,Suscriptor,Nublado,15.8,0.0,No
V001232,2026-04-24 08:57:33,Las Aguas,La Candelaria,Las Aguas,La Candelaria,10.3,2.29,Mecánica,Ocasional,Despejado,13.7,0.0,No
V001978,2026-02-24 04:13:58,Simón Bolívar Norte,Barrios Unidos,Parque de los Novios,Barrios Unidos,15.2,2.06,Eléctrica,Suscriptor,Nublado,17.4,0.0,No
V001793,2026-05-18 08:03:34,Simón Bolívar Norte,Barrios Unidos,Calle 80,Barrios Unidos,11.1,2.01,Mecánica,Suscriptor,Nublado,18.3,0.0,No
V001010,2026-02-23 10:18:38,Museo Nacional,Santa Fe,Centro Internacional,Santa Fe,17.1,3.37,Mecánica,Suscriptor,Lluvia,16.6,6.2,No
V002953,2026-03-06 16:56:32,Museo Nacional,Santa Fe,Parque de la 93,Chapinero,7.6,2.01,Mecánica,Suscriptor,Despejado,16.7,0.0,No
V001270,2026-02-15 08:46:04,Parque Nacional,Santa Fe,Chorro de Quevedo,La Candelaria,27.1,5.32,Mecánica,Suscriptor,Lluvia,12.8,10.4,Sí
V002905,2026-02-21 18:34:47,Parque de los Hippies,Chapinero,Museo Nacional,Santa Fe,25.3,5.41,Mecánica,Suscriptor,Lluvia ligera,14.2,1.7,Sí
V002952,2026-02-22 07:09:03,Universidad Nacional,Teusaquillo,Galerías,Teusaquillo,7.2,1.48,Eléctrica,Suscriptor,Nublado,19.6,0.0,Sí
V002990,2026-02-28 09:49:55,Parque El Virrey Norte,Usaquén,Parque El Virrey Norte,Usaquén,12.1,2.44,Eléctrica,Suscriptor,Lluvia ligera,20.2,1.3,Sí
V001107,2026-02-26 17:21:57,Las Nieves,Santa Fe,Centro Internacional,Santa Fe,15.1,2.9,Mecánica,Ocasional,Despejado,14.9,0.0,No
V000498,2026-02-25 12:16:28,Centro Internacional,Santa Fe,Museo Nacional,Santa Fe,9.7,1.34,Mecánica,Ocasional,Lluvia,15.3,4.4,No
V000353,2026-05-19 01:24:30,Calle 63,Chapinero,Plaza de Bolívar,La Candelaria,14.8,2.9,Mecánica,Suscriptor,Despejado,18.7,0.0,No
V001839,2026-02-09 21:27:04,Universidad Nacional,Teusaquillo,Universidades Centro,La Candelaria,8.8,2.05,Eléctrica,Suscriptor,Nublado,17.1,0.0,No
V000532,2026-04-07 13:25:16,Calle 100,Usaquén,Calle 100,Usaquén,12.1,2.82,Mecánica,Suscriptor,Despejado,17.2,0.0,No
V000443,2026-04-13 17:43:36,Centro Internacional,Santa Fe,Parkway,Teusaquillo,15.7,2.57,Mecánica,Suscriptor,Lluvia,17.1,4.2,No
V000002,2026-03-16 08:08:47,Las Nieves,Santa Fe,Parque Nacional,Santa Fe,18.1,3.59,Mecánica,Suscriptor,Despejado,12.4,0.0,No
V001786,2026-02-08 08:06:58,Parque de la 93,Chapinero,Calle 63,Chapinero,11.9,2.56,Mecánica,Suscriptor,Lluvia,14.3,8.1,Sí
V000286,2026-05-01 07:40:16,Zona G,Chapinero,Zona G,Chapinero,9.5,2.68,Eléctrica,Suscriptor,Lluvia,16.8,11.5,No
V001561,2026-04-15 03:06:51,Simón Bolívar Norte,Barrios Unidos,Parque El Virrey Norte,Usaquén,29.1,6.69,Eléctrica,Suscriptor,Lluvia,18.6,9.0,No
V001647,2026-04-05 22:13:22,Calle 63,Chapinero,Chorro de Quevedo,La Candelaria,10.6,2.58,Eléctrica,Suscriptor,Lluvia,,7.0,Sí
V000784,2026-02-22 08:43:51,Universidad Nacional,Teusaquillo,Las Nieves,Santa Fe,20.1,2.71,Mecánica,Suscriptor,Despejado,12.4,0.0,Sí
V000861,2026-02-17 17:57:06,Universidad Javeriana,Chapinero,Zona G,Chapinero,9.3,2.0,Eléctrica,Suscriptor,Lluvia ligera,11.5,1.1,No
V002259,2026-05-20 03:01:05,Simón Bolívar Norte,Barrios Unidos,Calle 116,Usaquén,18.3,2.64,Mecánica,Suscriptor,Nublado,17.4,0.0,No
V002830,2026-05-06 17:05:48,Calle 72,Chapinero,Calle 72,Chapinero,5.8,1.01,Eléctrica,Suscriptor,Despejado,16.2,0.0,No
V000349,2026-03-26 09:40:02,Parque de los Hippies,Chapinero,Parque Nacional,Santa Fe,7.3,1.17,Mecánica,Suscriptor,Lluvia ligera,16.0,1.6,No
V000069,2026-04-17 19:29:50,San Felipe,Barrios Unidos,Parque de los Novios,Barrios Unidos,16.4,2.09,Eléctrica,Suscriptor,Lluvia ligera,14.2,2.0,No
V000404,2026-04-29 18:43:59,Simón Bolívar Sur,Teusaquillo,Simón Bolívar Sur,Teusaquillo,8.8,1.33,Mecánica,Suscriptor,Lluvia,21.4,5.7,No
V002494,2026-04-06 07:12:43,Universidad Nacional,Teusaquillo,Parque Nacional,Santa Fe,26.7,5.48,Mecánica,Ocasional,Despejado,17.5,0.0,No
V000755,2026-04-03 00:12:00,Las Aguas,La Candelaria,Unicentro,Usaquén,27.9,5.05,Mecánica,Ocasional,Lluvia,19.9,4.2,No
V000798,2026-02-27 00:14:30,Calle 80,Barrios Unidos,Parque de los Novios,Barrios Unidos,12.7,2.47,Eléctrica,Suscriptor,Nublado,,0.0,No
V001051,2026-03-21 10:42:32,Parque Nacional,Santa Fe,Museo Nacional,Santa Fe,8.3,1.24,Eléctrica,Suscriptor,Nublado,15.3,0.0,Sí
V003176,2026-02-22 08:14:07,Museo Nacional,Santa Fe,Parque Nacional,Santa Fe,9.3,2.39,Mecánica,Suscriptor,Nublado,15.0,0.0,Sí
V003069,2026-05-24 18:50:25,Parque Nacional,Santa Fe,Museo Nacional,Santa Fe,12.5,1.58,Mecánica,Suscriptor,Despejado,20.1,0.0,Sí
V000178,2026-05-26 23:22:33,Parque Nacional,Santa Fe,Plaza de Bolívar,La Candelaria,14.3,4.15,Eléctrica,Suscriptor,Nublado,14.9,0.0,No
V000954,2026-05-21 20:07:30,Centro Internacional,Santa Fe,Las Nieves,Santa Fe,0.5,2.74,Eléctrica,Suscriptor,Nublado,22.1,0.0,No
V001381,2026-02-24 08:57:22,Calle 116,Usaquén,Unicentro,Usaquén,17.7,3.55,Mecánica,Suscriptor,Nublado,14.7,0.0,No
V002201,2026-05-07 07:30:14,Museo Nacional,Santa Fe,Las Nieves,Santa Fe,7.6,1.4,Eléctrica,Suscriptor,Nublado,17.8,0.0,No
V001972,2026-03-31 15:23:20,Corferias,Teusaquillo,Museo Nacional,Santa Fe,18.4,3.76,Mecánica,Suscriptor,Despejado,18.5,0.0,No
V002223,2026-05-26 00:35:00,Calle 72,Chapinero,Calle 72,Chapinero,12.5,3.5,Eléctrica,Suscriptor,Despejado,21.8,0.0,No
V001285,2026-02-09 19:42:13,Chorro de Quevedo,La Candelaria,Las Aguas,La Candelaria,18.4,4.69,Eléctrica,Ocasional,Despejado,16.5,0.0,No
V000253,2026-02-23 19:29:07,Plaza de Bolívar,La Candelaria,Las Aguas,La Candelaria,11.1,2.17,Mecánica,Suscriptor,Lluvia ligera,13.9,2.4,No
V001757,2026-05-12 09:09:34,Chorro de Quevedo,La Candelaria,Unicentro,Usaquén,30.3,6.25,Mecánica,Suscriptor,Nublado,14.9,0.0,No
V001439,2026-03-21 08:10:45,Corferias,Teusaquillo,Corferias,Teusaquillo,13.4,3.73,Eléctrica,Suscriptor,Lluvia ligera,15.1,2.3,Sí
V000559,2026-05-19 10:12:20,Las Aguas,La Candelaria,Chorro de Quevedo,La Candelaria,5.2,1.2,Eléctrica,Suscriptor,Lluvia ligera,,0.2,No
V001578,2026-02-27 15:40:52,Calle 72,Chapinero,Universidad Javeriana,Chapinero,24.1,3.95,Mecánica,Ocasional,Nublado,12.0,0.0,No
V002066,2026-04-02 14:29:21,Calle 116,Usaquén,Parque Nacional,Santa Fe,28.9,5.3,Mecánica,Ocasional,Lluvia ligera,18.3,0.9,No
V000194,2026-05-12 07:39:26,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,12.4,2.8,Eléctrica,Suscriptor,Lluvia ligera,17.3,2.2,No
V003080,2026-05-24 09:55:06,Parkway,Teusaquillo,Plaza de Bolívar,La Candelaria,14.2,2.03,Eléctrica,Ocasional,Lluvia ligera,15.7,1.5,Sí
V001508,2026-03-05 09:23:15,Unicentro,Usaquén,Museo Nacional,Santa Fe,42.9,6.8,electrica,Suscriptor,Despejado,15.1,0.0,No
V001498,2026-05-07 10:06:56,Zona G,Chapinero,Calle 63,Chapinero,22.7,5.9,Mecánica,Suscriptor,Nublado,18.0,0.0,No
V001702,2026-04-11 01:19:45,San Felipe,Barrios Unidos,Parque de la 93,Chapinero,17.9,4.86,Eléctrica,Suscriptor,Despejado,16.2,0.0,Sí
V000245,2026-04-20 11:35:32,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,25.7,4.2,Mecánica,Ocasional,Lluvia,15.5,3.6,No
V000446,2026-02-27 08:55:16,Zona G,Chapinero,Parque de la 93,Chapinero,6.9,1.76,Eléctrica,Suscriptor,Nublado,12.9,0.0,No
V000477,2026-03-08 09:28:37,San Felipe,Barrios Unidos,Calle 63,Chapinero,11.2,1.93,Eléctrica,Suscriptor,Despejado,13.9,0.0,Sí
V000539,2026-02-15 08:44:03,Calle 80,Barrios Unidos,Corferias,Teusaquillo,7.4,1.52,Eléctrica,Suscriptor,Despejado,15.4,0.0,Sí
V001331,2026-04-19 04:16:14,Calle 80,Barrios Unidos,Calle 63,Chapinero,20.2,2.97,Mecánica,Suscriptor,Despejado,15.7,0.0,Sí
V000256,2026-04-30 16:46:45,Universidad Javeriana,Chapinero,Las Aguas,La Candelaria,22.5,4.32,Mecánica,Suscriptor,Despejado,18.2,0.0,No
V000452,2026-04-22 13:33:35,Calle 72,Chapinero,Universidad Nacional,Teusaquillo,22.0,3.76,Mecánica,Ocasional,Nublado,19.8,0.0,No
V002945,2026-05-27 07:55:10,Plaza de Bolívar,La Candelaria,Universidades Centro,La Candelaria,18.9,3.07,Mecánica,Suscriptor,Lluvia,19.3,9.1,No
V001489,2026-04-21 13:49:39,Calle 72,Chapinero,Calle 72,Chapinero,9.3,1.82,Mecánica,Suscriptor,Despejado,20.4,0.0,No
V001745,2026-05-06 12:11:33,Universidad Nacional,Teusaquillo,Parkway,Teusaquillo,6.0,1.35,Mecánica,Suscriptor,Despejado,17.0,0.0,No
V002499,2026-04-20 07:25:52,Calle 72,Chapinero,Galerías,Teusaquillo,9.9,2.42,Mecánica,Suscriptor,Despejado,17.9,0.0,No
V002062,2026-04-09 08:51:47,Parkway,Teusaquillo,Galerías,Teusaquillo,10.4,2.25,Eléctrica,Suscriptor,Lluvia ligera,18.2,1.4,No
V003126,2026-03-06 05:34:08,Parque de los Hippies,Chapinero,Universidad Javeriana,Chapinero,30.0,4.58,Mecánica,Suscriptor,Despejado,16.0,0.0,No
V003058,2026-03-24 23:08:56,Calle 100,Usaquén,Chorro de Quevedo,La Candelaria,13.6,2.97,Mecánica,Ocasional,Despejado,17.8,0.0,No
V002902,2026-02-03 15:09:25,Plaza de Bolívar,La Candelaria,Museo Nacional,Santa Fe,34.0,6.12,Eléctrica,Suscriptor,Lluvia ligera,14.5,1.3,No
V003061,2026-05-12 18:32:38,Calle 116,Usaquén,Hacienda Santa Bárbara,Usaquén,15.9,3.13,Eléctrica,Suscriptor,Nublado,16.3,0.0,No
V000949,2026-05-08 19:26:56,Las Aguas,La Candelaria,Chorro de Quevedo,La Candelaria,7.0,1.33,electrica,Ocasional,Despejado,19.0,0.0,No
V000511,2026-05-18 09:34:18,Chorro de Quevedo,La Candelaria,Plaza de Bolívar,La Candelaria,16.3,3.6,Mecánica,Suscriptor,Despejado,15.0,0.0,No
V001394,2026-05-09 18:08:57,Simón Bolívar Norte,Barrios Unidos,Universidad Javeriana,Chapinero,21.6,4.0,Mecánica,Suscriptor,Nublado,17.3,0.0,Sí
V001509,2026-04-19 23:23:31,Zona G,Chapinero,Parque de la 93,Chapinero,11.0,2.19,Eléctrica,Suscriptor,Despejado,18.0,0.0,Sí
V002052,2026-04-15 01:51:19,Corferias,Teusaquillo,Galerías,Teusaquillo,19.7,4.62,Mecánica,Suscriptor,Despejado,16.4,0.0,No
V002403,2026-04-25 23:49:14,Museo Nacional,Santa Fe,Las Nieves,Santa Fe,14.4,4.11,Eléctrica,Suscriptor,Nublado,18.0,0.0,Sí
V001332,2026-05-19 04:59:43,Las Aguas,La Candelaria,,Chapinero,61.9,10.73,Mecánica,Suscriptor,Despejado,15.9,0.0,No
V001310,2026-03-05 13:38:23,Parque Nacional,Santa Fe,Chorro de Quevedo,La Candelaria,16.9,3.76,Mecánica,Suscriptor,Despejado,17.1,0.0,No
V002037,2026-03-18 05:15:04,Corferias,Teusaquillo,Universidad Nacional,Teusaquillo,19.2,3.19,Mecánica,Suscriptor,Despejado,13.3,0.0,No
V002652,2026-02-22 09:44:50,Zona G,Chapinero,Calle 100,Usaquén,11.1,1.94,Eléctrica,Suscriptor,Nublado,14.5,0.0,Sí
V002061,2026-02-06 18:37:02,Calle 72,Chapinero,Parque de los Hippies,Chapinero,26.0,2.76,Eléctrica,Ocasional,Nublado,15.1,0.0,No
V002803,2026-05-01 18:57:39,Calle 100,Usaquén,Parque El Virrey Norte,Usaquén,6.3,1.02,Mecánica,Suscriptor,Despejado,14.6,0.0,No
V002591,2026-03-18 08:47:27,Parque de los Novios,Barrios Unidos,Galerías,Teusaquillo,18.3,3.84,Eléctrica,Suscriptor,Lluvia ligera,17.8,0.8,No
V002604,2026-05-07 11:13:08,Plaza de Bolívar,La Candelaria,Plaza de Bolívar,La Candelaria,4.3,0.89,Eléctrica,Suscriptor,Despejado,15.5,0.0,No
V002515,2026-05-15 18:54:23,Universidades Centro,La Candelaria,Plaza de Bolívar,La Candelaria,7.4,1.01,Mecánica,Suscriptor,Nublado,17.0,0.0,No
V002845,2026-03-27 11:29:00,Hacienda Santa Bárbara,Usaquén,Calle 72,Chapinero,6.8,1.49,Eléctrica,Ocasional,Despejado,19.6,0.0,No
V002997,2026-02-08 16:30:54,Plaza de Bolívar,La Candelaria,Centro Internacional,Santa Fe,10.8,2.46,Eléctrica,Ocasional,Nublado,15.4,0.0,Sí
V001927,2026-02-05 17:18:26,Simón Bolívar Sur,Teusaquillo,Calle 63,Chapinero,41.5,8.38,Eléctrica,Suscriptor,Lluvia,18.6,3.8,No
V002542,2026-02-13 08:44:46,Calle 100,Usaquén,Hacienda Santa Bárbara,Usaquén,15.1,3.81,Eléctrica,Suscriptor,Lluvia,15.0,5.7,No
V000622,2026-05-25 02:27:49,Chorro de Quevedo,La Candelaria,Las Nieves,Santa Fe,11.5,1.96,Mecánica,Suscriptor,Nublado,19.2,0.0,No
V001511,2026-04-03 04:43:43,Corferias,Teusaquillo,Galerías,Teusaquillo,18.2,3.99,Mecánica,Ocasional,Despejado,17.3,0.0,No
V002627,2026-04-18 18:47:23,Universidad Javeriana,Chapinero,Universidad Javeriana,Chapinero,6.0,1.41,Eléctrica,Suscriptor,Despejado,22.7,0.0,Sí
V001672,2026-04-14 17:40:34,Plaza de Bolívar,La Candelaria,Chorro de Quevedo,La Candelaria,12.1,2.37,Mecánica,Ocasional,Despejado,19.9,0.0,No
V001701,2026-03-07 17:45:38,Corferias,Teusaquillo,Corferias,Teusaquillo,9.4,1.54,Mecánica,Suscriptor,Despejado,15.5,0.0,Sí
V002046,2026-03-31 17:39:39,Galerías,Teusaquillo,Parkway,Teusaquillo,7.1,1.59,Eléctrica,Suscriptor,Despejado,19.1,0.0,No
V001201,2026-02-10 02:56:31,Calle 100,Usaquén,Hacienda Santa Bárbara,Usaquén,8.5,1.64,Mecánica,Suscriptor,Nublado,12.4,0.0,No
V002861,2026-03-31 12:58:54,Parque de la 93,Chapinero,Las Nieves,Santa Fe,29.9,4.9,Mecánica,Suscriptor,Lluvia ligera,19.3,2.2,No
V000664,2026-05-20 02:29:40,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,14.4,2.97,Mecánica,Suscriptor,Lluvia,16.8,2.9,No
V000775,2026-05-26 07:01:40,San Felipe,Barrios Unidos,San Felipe,Barrios Unidos,5.9,1.32,Eléctrica,Suscriptor,Despejado,17.5,0.0,No
V000574,2026-05-25 08:14:56,Plaza de Bolívar,La Candelaria,Universidades Centro,La Candelaria,6.8,1.71,Mecánica,Suscriptor,Despejado,19.5,0.0,No
V002085,2026-04-26 01:30:32,Hacienda Santa Bárbara,Usaquén,Las Nieves,Santa Fe,23.4,4.06,Mecánica,Suscriptor,Lluvia,21.3,5.3,Sí
V002826,2026-05-09 02:10:23,Calle 116,Usaquén,Hacienda Santa Bárbara,Usaquén,15.0,4.04,Eléctrica,Suscriptor,Despejado,18.6,0.0,Sí
V003004,2026-03-29 10:34:35,Simón Bolívar Norte,Barrios Unidos,Parque de los Novios,Barrios Unidos,23.5,4.33,Mecánica,Suscriptor,Nublado,16.9,0.0,Sí
V002785,2026-03-17 18:19:40,Corferias,Teusaquillo,Simón Bolívar Sur,Teusaquillo,21.1,4.36,Mecánica,Ocasional,Nublado,12.7,0.0,No
V002075,2026-03-12 08:21:31,Calle 63,Chapinero,Calle 63,Chapinero,4.8,0.9,Mecánica,Suscriptor,Lluvia,13.7,10.8,No
V001122,2026-03-04 03:23:42,San Felipe,Barrios Unidos,Calle 80,Barrios Unidos,17.6,2.63,Eléctrica,Suscriptor,Despejado,15.7,0.0,No
V000551,2026-02-05 08:05:25,Las Nieves,Santa Fe,Unicentro,Usaquén,12.0,2.72,Eléctrica,Suscriptor,Despejado,13.3,0.0,No
V002687,2026-03-23 17:42:30,Hacienda Santa Bárbara,Usaquén,Calle 116,Usaquén,12.6,2.52,Eléctrica,Suscriptor,Nublado,15.9,0.0,No
V002126,2026-02-18 12:35:49,Chorro de Quevedo,La Candelaria,Chorro de Quevedo,La Candelaria,10.9,,Eléctrica,Ocasional,Nublado,12.0,0.0,No
V000140,2026-05-20 05:41:57,San Felipe,Barrios Unidos,Parque de los Novios,Barrios Unidos,7.8,1.21,Mecánica,Suscriptor,Lluvia ligera,19.4,1.8,No
V001975,2026-03-31 07:40:53,Parque Nacional,Santa Fe,Las Nieves,Santa Fe,9.7,2.29,Eléctrica,Suscriptor,Lluvia ligera,17.0,2.5,No
V002856,2026-02-21 15:41:57,Universidad Javeriana,Chapinero,Parque de los Novios,Barrios Unidos,18.4,3.22,Eléctrica,Suscriptor,Lluvia,16.3,5.4,Sí
V000283,2026-03-06 00:10:52,San Felipe,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,9.7,1.47,Eléctrica,Suscriptor,Despejado,15.4,0.0,No
V000259,2026-04-07 23:56:00,Chorro de Quevedo,La Candelaria,Universidades Centro,La Candelaria,8.2,1.42,Eléctrica,Suscriptor,Lluvia,16.9,7.1,No
V000617,2026-04-25 19:32:20,Parque Nacional,Santa Fe,,Santa Fe,7.2,1.43,Eléctrica,Ocasional,Despejado,17.9,0.0,Sí
V001812,2026-03-23 07:00:36,Museo Nacional,Santa Fe,Centro Internacional,Santa Fe,11.7,2.24,Mecánica,Suscriptor,Despejado,14.1,0.0,No
V001798,2026-05-27 07:42:57,Parque de los Novios,Barrios Unidos,Parque de los Hippies,Chapinero,10.0,2.13,Eléctrica,Suscriptor,Despejado,16.1,0.0,No
V002226,2026-04-26 18:34:01,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,6.5,1.51,Mecánica,Suscriptor,Despejado,18.1,0.0,Sí
V002236,2026-03-01 18:30:07,Las Nieves,Santa Fe,Universidad Javeriana,Chapinero,24.4,6.93,Eléctrica,Suscriptor,Nublado,15.0,0.0,Sí
V000726,2026-05-29 08:49:39,Plaza de Bolívar,La Candelaria,Chorro de Quevedo,La Candelaria,9.4,2.56,Eléctrica,Suscriptor,Despejado,18.9,0.0,No
V001637,2026-02-07 07:08:40,Parque de los Hippies,Chapinero,Zona G,Chapinero,7.2,1.34,Mecánica,Suscriptor,Despejado,13.7,0.0,Sí
V002231,2026-02-27 05:40:35,Plaza de Bolívar,La Candelaria,Las Aguas,La Candelaria,14.9,3.71,Eléctrica,Suscriptor,Despejado,14.3,0.0,No
V000678,2026-03-13 13:29:37,Simón Bolívar Norte,Barrios Unidos,San Felipe,Barrios Unidos,7.5,2.19,Mecánica,Suscriptor,Lluvia,14.3,9.3,No
V002130,2026-04-22 18:59:53,Corferias,Teusaquillo,Corferias,Teusaquillo,5.9,1.29,Eléctrica,Ocasional,Nublado,21.2,0.0,No
V001153,2026-03-19 18:38:14,Unicentro,Usaquén,Hacienda Santa Bárbara,Usaquén,7.5,1.82,Eléctrica,Ocasional,Nublado,20.0,0.0,No
V001347,2026-03-10 19:35:04,Parque Nacional,Santa Fe,Las Nieves,Santa Fe,19.9,3.9,Mecánica,Suscriptor,Nublado,15.9,0.0,No
V000056,2026-02-26 16:37:04,Simón Bolívar Norte,Barrios Unidos,Calle 100,Usaquén,14.0,2.63,Eléctrica,Ocasional,Lluvia,16.3,5.1,No
V001567,2026-03-17 21:19:25,Galerías,Teusaquillo,Corferias,Teusaquillo,9.6,1.39,Mecánica,Suscriptor,Despejado,16.8,0.0,No
V002371,2026-05-28 02:15:56,Universidad Javeriana,Chapinero,Calle 72,Chapinero,15.5,3.66,Eléctrica,Suscriptor,Despejado,16.1,0.0,No
V001412,2026-03-25 16:06:27,Las Nieves,Santa Fe,Centro Internacional,Santa Fe,10.1,1.68,Mecánica,Suscriptor,Despejado,17.3,0.0,No
V002356,2026-03-12 07:59:43,Parque de los Novios,Barrios Unidos,Parque de los Novios,Barrios Unidos,6.4,1.45,Eléctrica,Suscriptor,Despejado,14.1,0.0,No
